x	y
UQCRC2	0.44162182662584	0.753228120516499
C16orf52	0.0117390533827263	0.992826398852224
EEF2K	0.0024250440052318	0.998565279770445
POLR3E	0.048246521544418	0.974175035868006
COG7	0.015515582952858	0.991391678622669
GGA2	0.0418098390252369	0.977044476327116
EARS2	0.0123781112196824	0.992826398852224
UBFD1	0.00961947555890716	0.994261119081779
NDUFAB1	0.298185905306429	0.830703012912482
PALB2	0.00789644377934988	0.995695839311334
DCTN5	0.0422736123723888	0.974175035868006
RBBP6	0.205920484224386	0.880918220946915
TNRC6A	0.0541033205131958	0.968436154949785
ARHGAP17	0.0340016947814688	0.979913916786227
LCMT1	0.119569369318562	0.929698708751793
KDM8	0.0102871379812304	0.994261119081779
NSMCE1	0.347868792912564	0.803443328550933
GTF3C1	0.0186122637206157	0.989956958393113
KIAA0556	0.00943010161357536	0.994261119081779
EIF3C	0.00430178858071392	0.997130559540889
ATXN2L	0.0987468248198066	0.942611190817791
TUFM	0.304482472013094	0.830703012912482
SH2B1	0.0430758445336572	0.975609756097561
RABEP2	0.0241833884894163	0.987087517934003
NFATC2IP	0.0977708365517296	0.945480631276901
SPNS1	0.12864340297853	0.925394548063128
MAZ	0.168237591055401	0.902439024390244
PAGR1	0.0072245740107022	0.995695839311334
MVP	0.213826859911598	0.87948350071736
CDIPT	0.122554624195093	0.931133428981349
TMEM219	0.385293031838379	0.791965566714491
TAOK2	0.0204778435169835	0.988522238163558
HIRIP3	0.0715655745774019	0.959827833572453
INO80E	0.0762401249226881	0.955523672883788
PPP4C	0.333672624961472	0.814921090387374
MAPK3	0.0664631082193829	0.961262553802009
CD2BP2	0.10398427328937	0.93974175035868
TBC1D10B	0.0161994873485084	0.991391678622669
ZNF48	0.0118561718286153	0.992826398852224
DCTPP1	0.102681949261322	0.93974175035868
ZNF768	0.00226776458132714	0.998565279770445
ZNF747	0.0161330335308285	0.989956958393113
ZNF764	0.010814688730799	0.994261119081779
ZNF688	0.0863983080713605	0.951219512195122
ZNF785	0.00239098309897304	0.998565279770445
PRR14	0.0763112322745347	0.954088952654232
FBRS	0.04480473567442	0.974175035868006
SRCAP	0.0473582075166069	0.972740315638451
RNF40	0.0214055880389862	0.987087517934003
ZNF629	0.00615530781539969	0.997130559540889
ORAI3	0.0458196764173567	0.972740315638451
SETD1A	0.0247997747920123	0.985652797704448
STX4	0.12117399648123	0.931133428981349
ZNF668	0.00951404628239381	0.994261119081779
BCKDK	0.0358881048255399	0.979913916786227
KAT8	0.110697583011437	0.93687230989957
FUS	0.587639063805515	0.685796269727403
ARMC5	0.0198760303480205	0.988522238163558
ZNF720	0.0450182579371342	0.972740315638451
VPS35	0.125347738229933	0.926829268292683
C16orf87	0.0612536129151104	0.964131994261119
DNAJA2	0.172370141603626	0.903873744619799
ITFG1	0.101320548797411	0.942611190817791
PHKB	0.0555284991125212	0.968436154949785
LONP2	0.0977764103828751	0.945480631276901
SIAH1	0.0162589589723682	0.989956958393113
N4BP1	0.0317591382129955	0.981348637015782
CNEP1R1	0.0251844551905421	0.987087517934003
HEATR3	0.0180815952259834	0.989956958393113
PAPD5	0.0210692276048462	0.987087517934003
BRD7	0.10908732758652	0.938307030129125
CHD9	0.062857492128734	0.965566714490674
RBL2	0.276134088667851	0.845050215208034
AKTIP	0.159202122865311	0.905308464849354
FTO	0.0272341672753504	0.984218077474892
AMFR	0.0296286480184853	0.982783357245337
NUDT21	0.163117208337093	0.905308464849354
OGFOD1	0.057922476094851	0.965566714490674
BBS2	0.0195811205951774	0.988522238163558
NUP93	0.0588764507469119	0.96700143472023
HERPUD1	0.224221813878673	0.872309899569584
CPNE2	0.0440602921301285	0.977044476327116
FAM192A	0.0853407188984338	0.949784791965567
RSPRY1	0.0467580953728957	0.971305595408895
ARL2BP	0.242277855493795	0.860832137733142
CIAPIN1	0.120492101938387	0.932568149210904
POLR2C	0.215294402995087	0.87661406025825
KATNB1	0.0384821399538178	0.977044476327116
USB1	0.0741618124089443	0.956958393113343
C16orf80	0.108153981200863	0.938307030129125
SETD6	0.0368310612969892	0.979913916786227
CNOT1	0.107663274993564	0.938307030129125
SLC38A7	0.00904256770215143	0.994261119081779
GOT2	0.0480129560114695	0.971305595408895
TK2	0.0167080716657559	0.989956958393113
DYNC1LI2	0.0313758019890361	0.981348637015782
NAE1	0.208100409143656	0.87948350071736
PDP2	0.00724560830276915	0.995695839311334
FAM96B	0.379747486525444	0.781922525107604
CES2	0.0503052323665097	0.971305595408895
CBFB	0.107113524801024	0.93974175035868
C16orf70	0.0115337029728791	0.992826398852224
E2F4	0.102992333661789	0.93974175035868
TMEM208	0.135497621029397	0.919655667144907
ATP6V0D1	0.107235610679915	0.938307030129125
FAM65A	0.0291751603147672	0.982783357245337
CTCF	0.0674056080112337	0.961262553802009
ACD	0.075067969104535	0.959827833572453
ENKD1	0.00453772839075973	0.997130559540889
GFOD2	0.0193223588163617	0.988522238163558
RANBP10	0.00687095907923495	0.995695839311334
CENPT	0.0518799911860179	0.96987087517934
NUTF2	0.239967909275296	0.862266857962697
EDC4	0.00321207667114972	0.998565279770445
PSKH1	0.0211654772340136	0.988522238163558
SLC12A4	0.00497950444207621	0.997130559540889
NFATC3	0.178648330538261	0.898134863701578
PLA2G15	0.00829870616323612	0.995695839311334
SLC7A6OS	0.0564331002015183	0.96700143472023
PRMT7	0.0543375229276567	0.96700143472023
TANGO6	0.0137574447492999	0.991391678622669
HAS3	0.00247381167782937	0.998565279770445
CHTF8	0.0971707007545318	0.944045911047346
CIRH1A	0.0480756203859837	0.96987087517934
VPS4A	0.0981316042506523	0.942611190817791
COG8	0.0247259970780467	0.985652797704448
NIP7	0.104287390851592	0.93974175035868
TERF2	0.0193193773004318	0.989956958393113
CYB5B	0.120828290272659	0.929698708751793
NOB1	0.193842891578572	0.888091822094692
WWP2	0.0468091443974529	0.972740315638451
AARS	0.0330826988146816	0.981348637015782
DDX19B	0.0813886930045492	0.954088952654232
DDX19A	0.0836301124874539	0.951219512195122
ST3GAL2	0.0686336274025623	0.961262553802009
COG4	0.0513140966853146	0.96987087517934
SF3B3	0.0507130337960654	0.96987087517934
VAC14	0.0341440384451978	0.981348637015782
ZNF23	0.00689245111273512	0.995695839311334
PHLPP2	0.00982234808783814	0.994261119081779
AP1G1	0.0130425251826692	0.991391678622669
ATXN1L	0.0203859341869162	0.988522238163558
IST1	0.0990519352945378	0.945480631276901
TXNL4B	0.0280054138494112	0.984218077474892
DHX38	0.0411538868604698	0.975609756097561
ZFHX3	0.00416542747577242	0.997130559540889
PSMD7	0.278168819752251	0.839311334289814
GLG1	0.19322828533998	0.889526542324247
WDR59	0.060480824221426	0.964131994261119
ZNRF1	0.0048161647710217	0.997130559540889
ZFP1	0.0274352529022525	0.984218077474892
CFDP1	0.164942975875402	0.903873744619799
GABARAPL2	0.553598593045948	0.700143472022956
ADAT1	0.016243838561326	0.989956958393113
KARS	0.270274197697065	0.850789096126255
TERF2IP	0.36729969710496	0.797704447632712
MON1B	0.0315786317816017	0.981348637015782
SYCE1L	0.0211791560444198	0.988522238163558
NUDT7	0.0187664543148633	0.988522238163558
WWOX	0.0289536423358867	0.982783357245337
CMC2	0.085678368189647	0.952654232424677
CENPN	0.00964702806596705	0.994261119081779
ATMIN	0.0163124256512738	0.989956958393113
HSBP1	0.107430509984622	0.93687230989957
MBTPS1	0.0996114705850628	0.942611190817791
HSDL1	0.0192357868379585	0.989956958393113
TAF1C	0.0102437084358288	0.994261119081779
KLHL36	0.0836402927057458	0.952654232424677
USP10	0.165864892308297	0.908177905308465
ZDHHC7	0.0699444018350491	0.959827833572453
GSE1	0.00987535326804514	0.994261119081779
EMC8	0.0978869888773059	0.944045911047346
COX4I1	2.40256323495248	0.0961262553802009
MTHFSD	0.01833877845083	0.989956958393113
FBXO31	0.0179670864136914	0.989956958393113
MAP1LC3B	0.295692913985388	0.830703012912482
ZCCHC14	0.00934945675169885	0.994261119081779
KLHDC4	0.0289067404024293	0.984218077474892
BANP	0.0248744540083102	0.987087517934003
ZC3H18	0.0415639296483909	0.977044476327116
MVD	0.0688919316765476	0.958393113342898
CTU2	0.0300837940276168	0.982783357245337
APRT	1.19804226555387	0.426111908177905
GALNS	0.0149768263904926	0.991391678622669
TRAPPC2L	0.240646828137473	0.865136298421808
ACSF3	0.0675773749014009	0.959827833572453
ANKRD11	0.0912606762972207	0.946915351506456
SPG7	0.084183491751682	0.954088952654232
CHMP1A	0.0766908869442206	0.956958393113343
CDK10	0.0809309658258112	0.952654232424677
SPATA2L	0.024367612013175	0.985652797704448
VPS9D1	0.00628254404527306	0.995695839311334
TCF25	0.327165145068563	0.81922525107604
DEF8	0.0437693317547408	0.972740315638451
VPS53	0.0221299105188202	0.987087517934003
GLOD4	0.236005076798891	0.862266857962697
RNMTL1	0.045379194107243	0.974175035868006
TIMM22	0.0847652226357369	0.949784791965567
YWHAE	0.139118133098257	0.919655667144907
CRK	0.0763675207674331	0.956958393113343
INPP5K	0.0668563754960779	0.961262553802009
PITPNA	0.0219073156823907	0.987087517934003
RILP	0.0159173662583211	0.989956958393113
PRPF8	0.144562104718695	0.913916786226686
WDR81	0.0128667361719643	0.992826398852224
SMYD4	0.0385177436629825	0.977044476327116
RPA1	0.108916502646057	0.935437589670014
DPH1	0.00750613864229914	0.995695839311334
SMG6	0.013226226192255	0.991391678622669
SRR	0.00934063061881658	0.994261119081779
TSR1	0.0398490391627366	0.975609756097561
SGSM2	0.0275126063809883	0.984218077474892
MNT	0.0214919047152576	0.987087517934003
METTL16	0.0449065600445215	0.974175035868006
PAFAH1B1	0.091370581136728	0.949784791965567
CLUH	0.0164701159342303	0.991391678622669
CTNS	0.0079372617750766	0.995695839311334
EMC6	0.178722595705204	0.901004304160689
ITGAE	0.157517353916326	0.913916786226686
C17orf85	0.0423956392497249	0.974175035868006
ZZEF1	0.0270210429106814	0.984218077474892
CYB5D2	0.0548372366436401	0.968436154949785
ANKFY1	0.0539689829162675	0.968436154949785
UBE2G1	0.133061932560698	0.922525107604017
MYBBP1A	0.0232073400670796	0.985652797704448
PELP1	0.042829796672373	0.975609756097561
MED11	0.0905114003317194	0.949784791965567
PSMB6	0.32175201525313	0.81635581061693
PLD2	0.0186788088304941	0.988522238163558
MINK1	0.0252434787669394	0.985652797704448
SLC25A11	0.163729454898854	0.905308464849354
RNF167	0.276057419176981	0.843615494978479
PFN1	2.41817987451783	0.084648493543759
SPAG7	0.308506475895523	0.826398852223816
CAMTA2	0.0101221872216315	0.994261119081779
ZNF232	0.019497247728674	0.988522238163558
RABEP1	0.0368847012857545	0.977044476327116
NUP88	0.0550297692638088	0.968436154949785
RPAIN	0.210262607544392	0.87948350071736
C1QBP	0.751661107035064	0.602582496413199
DHX33	0.0198532296605194	0.988522238163558
DERL2	0.132019772243462	0.925394548063128
MIS12	0.0861248609557771	0.952654232424677
TXNDC17	0.0819448204338894	0.956958393113343
MED31	0.0277102331493445	0.984218077474892
RNASEK	0.0569191639294017	0.965566714490674
C17orf49	0.114073325757713	0.93687230989957
ACADVL	0.14273984959271	0.918220946915351
DVL2	0.032720416637209	0.981348637015782
PHF23	0.0412361217528499	0.974175035868006
GABARAP	0.598528527220895	0.66857962697274
CTDNEP1	0.0642680100955399	0.961262553802009
ELP5	0.112509057735636	0.934002869440459
EIF5A	0.261662222158838	0.850789096126255
GPS2	0.12674774134766	0.931133428981349
NEURL4	0.00709070003908134	0.995695839311334
TMEM256	0.257652310806753	0.852223816355811
POLR2A	0.113796090385306	0.935437589670014
TNFSF12	0.049634818860555	0.972740315638451
SENP3	0.0140680949015272	0.991391678622669
EIF4A1	1.13370394438352	0.437589670014347
MPDU1	0.0741906152745361	0.956958393113343
FXR2	0.00753917979635978	0.995695839311334
SAT2	0.188222735070871	0.892395982783357
WRAP53	0.0230445693032358	0.985652797704448
LSMD1	0.15182882885415	0.911047345767575
CYB5D1	0.00927231207132082	0.994261119081779
TRAPPC1	0.637066599378479	0.662840746054519
PER1	0.0385571385020743	0.978479196556671
VAMP2	0.960082036788887	0.513629842180775
C17orf59	0.0346872110394396	0.979913916786227
CTC1	0.0245900394197406	0.985652797704448
PFAS	0.00211191346045504	0.998565279770445
SLC25A35	0.0116510316008295	0.992826398852224
RANGRF	0.137617693788589	0.921090387374462
RPL26	3.81414240703561	0.00430416068866571
NDEL1	0.0676210233021368	0.959827833572453
STX8	0.15291790812736	0.912482065997131
SCO1	0.0277852025479293	0.984218077474892
ADPRM	0.118928507247305	0.932568149210904
ZNF18	0.0139327191191315	0.991391678622669
MAP2K4	0.0551805251159269	0.96700143472023
ELAC2	0.0405255859366	0.975609756097561
ZSWIM7	0.135713011099413	0.922525107604017
TTC19	0.16095984481397	0.90674318507891
NCOR1	0.469118215977323	0.748923959827834
PIGL	0.0251195880950742	0.985652797704448
UBB	1.60188861166427	0.286944045911047
MPRIP	0.0988971146903797	0.944045911047346
FLCN	0.0270830680383606	0.984218077474892
COPS3	0.14590034807987	0.913916786226686
MED9	0.0244534291787562	0.987087517934003
PEMT	0.0308847429257625	0.984218077474892
RAI1	0.00448360743191616	0.997130559540889
SREBF1	0.0222641700527763	0.987087517934003
ATPAF2	0.0609306900206822	0.96700143472023
DRG2	0.0549945748067143	0.968436154949785
ALKBH5	0.164241395598519	0.908177905308465
TOP3A	0.0300504714955982	0.982783357245337
TVP23B	0.0253526810405437	0.985652797704448
PRPSAP2	0.13403050320524	0.923959827833572
MAPK7	0.0149962644819781	0.991391678622669
ALDH3A2	0.0272219261768558	0.984218077474892
ULK2	0.0198215502840865	0.988522238163558
AKAP10	0.072353894865904	0.959827833572453
USP22	0.0514863882794333	0.96987087517934
DHRS7B	0.0296794096662175	0.982783357245337
TMEM11	0.108034128461054	0.93974175035868
MAP2K3	0.121524454528438	0.929698708751793
C17orf51	0.0118599296895147	0.992826398852224
NLK	0.017195632588303	0.991391678622669
IFT20	0.129261176852161	0.928263988522238
TNFAIP1	0.0128548714047663	0.992826398852224
POLDIP2	0.117974387437536	0.929698708751793
TMEM199	0.0459167664246718	0.972740315638451
SARM1	0.0162876227895474	0.991391678622669
PIGS	0.0456937732378114	0.972740315638451
KIAA0100	0.0297903354655285	0.984218077474892
SDF2	0.143621879118639	0.918220946915351
SUPT6H	0.0493596720724424	0.971305595408895
ERAL1	0.0351697717487	0.978479196556671
FLOT2	0.139046783343638	0.921090387374462
PHF12	0.0632224144438052	0.964131994261119
MYO18A	0.00531001969885654	0.997130559540889
NUFIP2	0.0554212559427791	0.968436154949785
NSRP1	0.10378308377817	0.941176470588235
BLMH	0.0445002184521466	0.974175035868006
CPD	0.00476135897641457	0.997130559540889
GOSR1	0.0612735117243055	0.964131994261119
TEFM	0.0409073612307644	0.975609756097561
NF1	0.0216846466786347	0.987087517934003
COPRS	0.0163180881779681	0.989956958393113
UTP6	0.0618416639522446	0.961262553802009
SUZ12	0.0343443263132757	0.981348637015782
RHOT1	0.0686191333744375	0.959827833572453
C17orf75	0.0308391483128677	0.982783357245337
ZNF207	0.293644761380446	0.837876614060258
PSMD11	0.143465156153334	0.915351506456241
ZNF830	0.0582865992317136	0.965566714490674
LIG3	0.027687563520967	0.984218077474892
RFFL	0.040298591175873	0.977044476327116
RAD51D	0.0127266552354208	0.992826398852224
NLE1	0.0268938235232447	0.984218077474892
SLFN12	0.00799757071775745	0.995695839311334
PEX12	0.0095001888085109	0.994261119081779
AP2B1	0.0779607809088621	0.954088952654232
TAF15	0.148767931129792	0.913916786226686
ZNHIT3	0.279119066641188	0.842180774748924
MYO19	0.0326364308868224	0.979913916786227
PIGW	0.00979913370638383	0.994261119081779
GGNBP2	0.323546236480009	0.820659971305595
DHRS11	0.00243544381316917	0.998565279770445
MRM1	0.0139064452843271	0.991391678622669
AATF	0.152431965426077	0.913916786226686
ACACA	0.0224988743881769	0.988522238163558
TADA2A	0.0121051699958431	0.992826398852224
DUSP14	0.0389489466128673	0.977044476327116
SYNRG	0.0898340103998414	0.946915351506456
DDX52	0.0656933783016757	0.962697274031564
MRPL45	0.106618205354153	0.938307030129125
CISD3	0.137290037929412	0.926829268292683
PSMB3	0.431847924276876	0.763271162123386
PIP4K2B	0.0178241135418079	0.989956958393113
CWC25	0.0900738520926906	0.948350071736011
RPL23	2.32208566122504	0.103299856527977
RPL19	4.47607990011371	0.00143472022955524
FBXL20	0.0173239815077754	0.989956958393113
MED1	0.0392499392458321	0.977044476327116
CDK12	0.035062733831045	0.978479196556671
STARD3	0.0701540273476889	0.959827833572453
PGAP3	0.018974103356752	0.989956958393113
MIEN1	0.208947770334734	0.882352941176471
ORMDL3	0.213398834902903	0.878048780487805
PSMD3	0.116522656799056	0.932568149210904
MED24	0.0249051979267571	0.984218077474892
MSL1	0.0587143540972225	0.965566714490674
CASC3	0.0683051372265258	0.961262553802009
WIPF2	0.0436979341355221	0.975609756097561
SMARCE1	0.192481597835053	0.888091822094692
KRT10	0.495999741715299	0.721664275466284
EIF1	3.14853697998179	0.0229555236728838
ACLY	0.0327354582960683	0.981348637015782
DNAJC7	0.187115718007287	0.893830703012912
NKIRAS2	0.0413990546223697	0.975609756097561
DHX58	0.0422184561320556	0.974175035868006
KAT2A	0.0420601470793619	0.975609756097561
RAB5C	0.310429368120681	0.822094691535151
GHDC	0.0306993183747903	0.981348637015782
STAT5B	0.0750927208497731	0.954088952654232
STAT3	0.380452833002363	0.791965566714491
ATP6V0A1	0.0152213345196555	0.991391678622669
NAGLU	0.0163480448180729	0.991391678622669
HSD17B1	0.00475850855773847	0.997130559540889
COASY	0.0915948986309839	0.946915351506456
MLX	0.172046650870438	0.898134863701578
PSMC3IP	0.0146903445043237	0.991391678622669
FAM134C	0.0840362661846605	0.949784791965567
VPS25	0.0829511172741352	0.949784791965567
COA3	0.118394956394046	0.934002869440459
BECN1	0.125848365042602	0.925394548063128
PSME3	0.0623145070057561	0.964131994261119
AARSD1	0.0660062519473647	0.962697274031564
RUNDC1	0.0432736675995821	0.977044476327116
RPL27	3.1274374972361	0.024390243902439
IFI35	0.159239844126534	0.90961262553802
NBR1	0.0899830167076117	0.948350071736011
DHX8	0.0431373538632963	0.975609756097561
DUSP3	0.0105889837017218	0.994261119081779
TMEM101	0.101433651084839	0.93974175035868
LSM12	0.0120517776533772	0.992826398852224
G6PC3	0.023661263120445	0.985652797704448
TMUB2	0.0713130621355499	0.959827833572453
ATXN7L3	0.0158150649932434	0.991391678622669
UBTF	0.0904765254192823	0.949784791965567
SLC25A39	0.227354863845283	0.870875179340029
CCDC43	0.0479037071509755	0.972740315638451
EFTUD2	0.0261241701529962	0.984218077474892
DCAKD	0.0493111827274891	0.96987087517934
NMT1	0.0920851649593334	0.946915351506456
HEXIM1	0.045520972126714	0.972740315638451
PLEKHM1	0.0251798927402689	0.985652797704448
KANSL1	0.0877694876867564	0.951219512195122
LRRC37A2	0.00466791006501129	0.997130559540889
GOSR2	0.0534786211709387	0.968436154949785
CDC27	0.0220251723842048	0.987087517934003
NPEPPS	0.0292488826749523	0.981348637015782
KPNB1	0.179547203109682	0.899569583931133
MRPL10	0.0932733850884317	0.946915351506456
SP2	0.0435631205039007	0.972740315638451
PNPO	0.0130532984893306	0.992826398852224
CDK5RAP3	0.121705893796535	0.931133428981349
SNX11	0.0356679512123291	0.978479196556671
CALCOCO2	0.166960439822675	0.905308464849354
ATP5G1	0.367251998206315	0.78909612625538
UBE2Z	0.0363276928408831	0.979913916786227
SNF8	0.237349580976421	0.865136298421808
ZNF652	0.034081016303615	0.979913916786227
PHB	0.321987155289127	0.81922525107604
SPOP	0.158708837817757	0.905308464849354
SLC35B1	0.079655712830884	0.955523672883788
KAT7	0.0619448225514208	0.965566714490674
PDK2	0.0510552272577216	0.972740315638451
XYLT2	0.00270517946740805	0.998565279770445
MRPL27	0.108701348261531	0.93687230989957
LRRC59	0.0776930328580741	0.954088952654232
ACSF2	0.0234671676915132	0.987087517934003
RSAD1	0.0790034060480876	0.955523672883788
SPATA20	0.023889227479708	0.985652797704448
LUC7L3	0.315710874688693	0.833572453371593
TOB1	0.249947443755631	0.857962697274032
SPAG9	0.0400304812892762	0.978479196556671
NME1-NME2	0.101310170790464	0.941176470588235
NME2	0.0266385385155279	0.985652797704448
UTP18	0.0833780287250695	0.949784791965567
COX11	0.246599568118974	0.857962697274032
PCTP	0.0164852991350607	0.989956958393113
DGKE	0.0227531587377475	0.987087517934003
TRIM25	0.0314218092213067	0.982783357245337
AKAP1	0.0354306203204523	0.978479196556671
MSI2	0.0625072404553242	0.964131994261119
MRPS23	0.180358058933471	0.896700143472023
VEZF1	0.0710352737758283	0.956958393113343
SRSF1	0.229375361190025	0.868005738880918
DYNLL2	0.0804433321277006	0.954088952654232
MKS1	0.0170121544821224	0.989956958393113
SUPT4H1	0.291584956465139	0.837876614060258
MTMR4	0.021918219793447	0.987087517934003
RAD51C	0.0762612168788418	0.954088952654232
YPEL2	0.0439497725415423	0.974175035868006
DHX40	0.024510843432411	0.987087517934003
CLTC	0.0436460788004799	0.972740315638451
PTRH2	0.0345326799782585	0.981348637015782
TUBD1	0.0615174151466081	0.964131994261119
RPS6KB1	0.0454680082626261	0.974175035868006
HEATR6	0.00429931114982652	0.997130559540889
USP32	0.0271787055535875	0.984218077474892
APPBP2	0.0361111667843186	0.981348637015782
PPM1D	0.019994985492655	0.988522238163558
BCAS3	0.00947444356628461	0.995695839311334
NACA2	0.0451113362103585	0.972740315638451
INTS2	0.00760011130633799	0.995695839311334
MED13	0.0168995018811774	0.989956958393113
METTL2A	0.0329834436055992	0.979913916786227
TLK2	0.01166280143925	0.992826398852224
DCAF7	0.0809247578796456	0.954088952654232
TACO1	0.0707759504870759	0.958393113342898
MAP3K3	0.0267021433721967	0.984218077474892
STRADA	0.0206654787851418	0.987087517934003
CCDC47	0.0752426895109614	0.958393113342898
DDX42	0.0847089308272467	0.951219512195122
FTSJ3	0.0263713286146323	0.985652797704448
PSMC5	0.469783396110223	0.740315638450502
TEX2	0.00243023024202738	0.998565279770445
DDX5	2.13026668447418	0.142037302725968
CEP95	0.0466097011947008	0.972740315638451
GNA13	0.0527956498729416	0.96987087517934
HELZ	0.0878474270609488	0.951219512195122
PSMD12	0.121143071605001	0.931133428981349
NOL11	0.0832358544310381	0.952654232424677
BPTF	0.0804326043882645	0.954088952654232
AMZ2	0.148532182518396	0.915351506456241
ARSG	0.0323413291520324	0.982783357245337
PRKAR1A	0.201428806873184	0.882352941176471
COG1	0.0319299624838025	0.981348637015782
NAT9	0.103735780796669	0.938307030129125
TMEM104	0.00464297158207264	0.997130559540889
ICT1	0.123212671669537	0.931133428981349
ATP5H	0.640751896811614	0.661406025824964
ARMC7	0.030742639101002	0.981348637015782
NT5C	0.130526951217059	0.925394548063128
NUP85	0.0301954394507855	0.982783357245337
GGA3	0.0225353236526454	0.988522238163558
MRPS7	0.226232796130931	0.870875179340029
MIF4GD	0.1471635683514	0.912482065997131
KIAA0195	0.022395890278927	0.987087517934003
TSEN54	0.108957615785454	0.935437589670014
RECQL5	0.0236892286429966	0.985652797704448
SAP30BP	0.148672645388956	0.913916786226686
UNK	0.0393975528633009	0.977044476327116
WBP2	0.221482645275712	0.875179340028694
TRIM65	0.0283744124222971	0.982783357245337
MRPL38	0.051678381686975	0.96987087517934
ACOX1	0.0137084309499604	0.991391678622669
SRP68	0.105670802487669	0.93687230989957
ZACN	0.00241680226396028	0.998565279770445
EXOC7	0.128021103248648	0.928263988522238
PRPSAP1	0.104562899329432	0.93974175035868
UBE2O	0.00890926856133965	0.994261119081779
JMJD6	0.0679786478049239	0.962697274031564
METTL23	0.258987635965159	0.855093256814921
SRSF2	0.677931255048431	0.647058823529412
MFSD11	0.0651407169493281	0.961262553802009
SEC14L1	0.0319003143653618	0.979913916786227
SEPT9	0.62849604667209	0.664275466284075
TNRC6C	0.174203095431506	0.901004304160689
PGS1	0.0838034944700092	0.951219512195122
USP36	0.0690926367657761	0.961262553802009
CANT1	0.0219585091572576	0.987087517934003
ENGASE	0.01849740544096	0.988522238163558
GAA	0.0091353168981156	0.995695839311334
EIF4A3	0.196819703554481	0.893830703012912
SGSH	0.025198600776275	0.985652797704448
ENDOV	0.0545374752856103	0.968436154949785
RPTOR	0.0160747170219329	0.991391678622669
CHMP6	0.0758104539858088	0.958393113342898
C17orf89	0.291626813993111	0.839311334289814
SLC38A10	0.067328020307789	0.959827833572453
C17orf70	0.020621183164269	0.988522238163558
NPLOC4	0.023823893979989	0.985652797704448
OXLD1	0.158913402207206	0.918220946915351
CCDC137	0.0556039266697885	0.96700143472023
ARL16	0.110783781997998	0.934002869440459
HGS	0.0426146023409481	0.975609756097561
MRPL12	0.0957619159925157	0.942611190817791
FAM195B	0.0236349996117415	0.985652797704448
P4HB	0.259857971616917	0.855093256814921
ARHGDIA	0.349282774199159	0.809182209469154
ALYREF	0.0105817802073065	0.992826398852224
ANAPC11	0.33662977328871	0.810616929698709
ASPSCR1	0.0828484540340092	0.952654232424677
LRRC45	0.0235852597598439	0.987087517934003
RFNG	0.0292698419415179	0.982783357245337
GPS1	0.0533473453187043	0.971305595408895
DUS1L	0.0532022549968654	0.96987087517934
CSNK1D	0.104615902329523	0.938307030129125
OGFOD3	0.074245444560705	0.955523672883788
HEXDC	0.0267771282403287	0.984218077474892
NARF	0.0987480633848507	0.941176470588235
FOXK2	0.0254897575104257	0.985652797704448
WDR45B	0.111093404493811	0.935437589670014
FN3KRP	0.0977862745680959	0.944045911047346
TBCD	0.0509248109959683	0.971305595408895
USP14	0.0935733760882616	0.946915351506456
THOC1	0.0457417477636255	0.972740315638451
MYL12B	1.40187422452334	0.327116212338594
ZBTB14	0.0240992644634831	0.985652797704448
RAB12	0.00422948505780772	0.998565279770445
NDUFV2	0.459779387864413	0.741750358680057
ANKRD12	0.595754245720496	0.675753228120517
RALBP1	0.0719101769383374	0.958393113342898
PPP4R1	0.0227953737474385	0.985652797704448
VAPA	0.463168808273015	0.750358680057389
NAPG	0.0363171631124595	0.978479196556671
MPPE1	0.0939317984494852	0.946915351506456
AFG3L2	0.0650640166510277	0.962697274031564
PSMG2	0.30589715044751	0.823529411764706
PTPN2	0.239140346820776	0.862266857962697
SEH1L	0.0257948573007028	0.984218077474892
CEP192	0.0137160575490653	0.991391678622669
FAM210A	0.0244288478371509	0.985652797704448
RNMT	0.0782226801102957	0.956958393113343
ROCK1	0.199581807989476	0.889526542324247
ESCO1	0.0338275871335368	0.979913916786227
SNRPD1	0.363868274946288	0.799139167862267
MIB1	0.0110962311552798	0.994261119081779
RIOK3	0.0729937923575159	0.955523672883788
C18orf8	0.0388031383947663	0.978479196556671
NPC1	0.0137759846493238	0.991391678622669
IMPACT	0.0516297167358162	0.96987087517934
SS18	0.0170893937856316	0.989956958393113
TRAPPC8	0.0301319364393845	0.982783357245337
MAPRE2	0.112242669506105	0.93687230989957
ZNF397	0.0298288192759844	0.982783357245337
ZSCAN30	0.00544222754456774	0.997130559540889
ZNF24	0.180452250835611	0.896700143472023
INO80C	0.0507869336245452	0.971305595408895
GALNT1	0.0237047498575832	0.985652797704448
C18orf21	0.0741763759257117	0.958393113342898
RPRD1A	0.0502982569404571	0.971305595408895
ELP2	0.0849116898381104	0.948350071736011
PIK3C3	0.0515258431929888	0.96987087517934
EPG5	0.0266069579633422	0.984218077474892
ATP5A1	0.738345583224903	0.611190817790531
C18orf25	0.0266902369249982	0.984218077474892
PIAS2	0.0357668612834287	0.978479196556671
HDHD2	0.0639893823398947	0.962697274031564
SMAD2	0.100465577966502	0.93974175035868
SMAD7	0.00688360857827051	0.995695839311334
DYM	0.0436187332165489	0.975609756097561
C18orf32	0.159118956583503	0.90961262553802
RPL17	3.28001389268185	0.0286944045911047
MBD1	0.0875738204856414	0.949784791965567
CXXC1	0.0836684545425743	0.952654232424677
